,name,tempo,beats,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,label
302,Black Sabbath 'War Pigs' Live at Ozzfest 2005-9ssDXiMLX9o.mp3,104.16666666666669,307,0.4655005148902446,0.2331842929124832,3112.61538273897,3029.240976967031,6098.006692196018,0.07911695510636407,146.46529971612287,-72.28635248290193,35.86653029906376,-21.364576456796986,15.807840479973025,-17.503195949826527,6.476260255450987,-2.764094238189029,1.2983987290131431,1.596516687591719,-0.15597632647113366,Metal
303,Led Zeppelin - Babe I'm Gonna Leave You (Danmarks Radio 1969)-wO6bRjcyQN8.mp3,139.6748310810811,417,0.4567326378985819,0.150270476937294,1329.4470956635816,2126.662916659474,2353.231603663772,0.02522351842669633,186.08428797791316,-9.075161792163414,17.3938901287181,6.664742018007799,21.689147860824303,13.389472302062302,10.455871962446981,-3.2330399436346697,5.228993664787773,0.7502920849883621,4.084088904227428,Metal
304,OZZY OSBOURNE - 'Crazy Train'-FVovq9TGBw0.mp3,139.6748310810811,410,0.4823953329373015,0.12086999416351317,2864.4067937108557,2713.370496400356,5550.885878996954,0.0828835691091815,151.1653129247751,-69.44539620256892,65.76504964556698,-15.218682465644283,18.315213326144846,-8.647438492092844,13.574325687754033,-1.8044873677597388,4.5670186094167935,0.3017751383683165,-2.3961953919187278,Metal
305,Bring Me The Horizon - 'Sleepwalking'-1EA8g4-vEAQ.mp3,98.68421052631581,291,0.4719312526475854,0.24369314312934875,2863.6747643193053,2940.865868735533,5703.048152702062,0.06712909489622837,155.14882906462267,-58.432212913605134,41.086667574946496,-14.031707598872245,22.816459890062703,-6.159275535246643,9.677205639171898,3.3230889323747603,6.497518745809308,2.0080955070335174,3.3012350083283817,Metal
306,All Good Things - For The Glory (Official Lyric Video)-vt1AR_i5dX4.mp3,139.6748310810811,403,0.473364889209118,0.22424152493476868,3266.171306622179,3502.3774599322637,6990.049398794263,0.07548219033193047,128.55754444417838,-39.618162354359114,40.37980416755453,-5.676242199429697,32.64744119175344,-18.57833172142201,14.920035360301185,-6.1317305688860735,10.901012037825428,-5.576487932131981,7.01671875106576,Metal
307,Korn - Blind (AC3 Stereo)-SGK00Q7xx-s.mp3,125.0,371,0.5774487556629426,0.11690234392881392,4095.457093156031,4022.9717267414644,8626.542964120645,0.10264440926648792,114.14392107566431,-32.77783746481159,43.80142866114953,-1.883423083509782,33.929464064130904,-15.228758359737109,20.021642203497585,-9.735249687965917,5.556250368767125,0.7439655440257689,5.3182198431008425,Metal
308,Killswitch Engage - The End Of Heartache-JiDnB-CrrNs.mp3,125.0,370,0.4910041477422613,0.15445801615715027,3543.9723071153007,3347.038601394012,6934.28491274591,0.08470774069869934,129.43959625110094,-67.05374867251969,54.74836140187222,-10.281742415432523,27.96410125451664,-15.403775036274094,14.967305696392026,-3.5109619372714738,7.263059293962747,2.5783918715389933,5.696802657777362,Metal
309,Heaven and Hell - Black Sabbath lyrics-idn50Xj_CiY.mp3,86.53846153846153,264,0.4846942451849452,0.060805469751358025,3357.3545983360423,3671.27766035144,7422.0115659812745,0.06556035105327092,135.68939233739272,-34.59848723545189,68.43259912661894,-13.658964898197016,32.03933738857398,-18.61941404536186,16.671695439458347,-2.8183009117466096,6.288809970906953,4.29954597664972,-4.154689879143195,Metal
310,Volbeat - A Warrior's Call (Official Video)-rSmtHBMjXLU.mp3,148.0263157894737,436,0.5222143049701827,0.1272004395723343,2870.9918000739867,3230.787944308024,6171.696769821047,0.05498898676374733,149.3590723189775,-49.29645990399375,46.215407236517294,-12.23181480649529,36.99189408625936,-7.680494837645184,17.63074572347084,7.170916746542221,10.664012042345057,5.501821027216439,4.048255183987833,Metal
311,"OZZY OSBOURNE - 'Mama, I'm Coming Home'-K0siYUjV9UM.mp3",139.6748310810811,404,0.49676286953247895,0.12379762530326845,2886.333166153202,3321.995653688706,6389.540529989235,0.055360461413183695,124.12296115963804,-28.87440265797781,60.88372644863157,-6.2460946147887055,29.18206809914479,-5.346506913473644,18.065010489930398,-3.679404505948377,8.560029923590118,-0.44190824220142655,2.983404775507525,Metal
312,Poison - Something To Believe In-G5uamDMoW4o.mp3,133.92857142857142,394,0.4144687768309966,0.031067954376339912,2749.40227782498,3075.5022809397187,5844.102293938137,0.06214278737185944,151.76380620698126,-32.403624252712014,41.397675586773936,-15.796613446094268,17.3852291935516,-14.677711953893814,1.8167517227536236,1.0045984672353558,-5.182406449042974,4.5626304812378216,-5.685475086320146,Metal
313,Dio - Holy Diver (Official Music Video)-2lvs2FzF64o.mp3,92.28515625,202,0.4952052749941214,0.06469403952360152,1633.2338831749216,2121.409126856696,3218.644426186388,0.03670074179445627,178.49176016801133,-14.4509658648239,29.35825503168857,1.1465164221225213,11.764785893338745,5.232800297607095,1.9135225120602848,-0.022635024470055314,5.793630833637859,2.150906088277176,3.0638356898905723,Metal
314,O.T. Genasis - CoCo [Music Video]-6vYnas6q3Sg.mp3,119.6808510638298,309,0.4993622307539166,0.2073637843132019,2923.004050148381,2983.448996503345,5939.131384806828,0.06077744582728431,136.60874886762224,-20.69038532761681,25.654729560290303,-7.518791323101272,25.089148916463515,-5.998626224926452,10.326133507236527,2.4426075078286384,11.546434598963135,2.7328491258905117,6.974004904137684,Hip_Hop
315,A$AP Mob - Yamborghini High (Official Music Video) ft. Juicy J-tt7gP_IW-1w.mp3,137.1951219512195,408,0.596647393342458,0.27169665694236755,2123.4571837318776,2878.467878126045,4419.7505888539945,0.024706290553152405,155.91521929127288,-7.486628915904676,30.142596793606558,-15.566989659572616,24.361087316415173,4.459294866910807,3.1968149548595006,6.853964742049005,10.322426626788546,7.1996771734877285,6.771599243423836,Hip_Hop
316,Eminem - Love The Way You Lie ft. Rihanna-uelHwf8o7_U.mp3,175.78125,515,0.4421108683776037,0.1421026885509491,3113.2499674828478,3185.616848130099,5994.637817758948,0.07885635133658746,144.36003961343582,-44.885047179199056,32.002895442531035,-11.750789189521706,27.99981114883278,-13.63064235640512,9.992053121493033,-0.6453029218675302,2.797949820325731,1.6643527075179618,-0.7474463612170603,Hip_Hop
317,Post Malone - Go Flex-tQjsAJhsSw8.mp3,81.52173913043478,236,0.5501755970684286,0.15677446126937866,2106.416929301365,2842.377993804194,4389.081572943825,0.03444289528213143,152.64651627177756,-4.873723707990119,31.912320419187182,-6.122174954917004,20.12727213873741,-6.108308328972377,4.332361628998818,6.829103183498938,-1.807153385932408,1.549650433654005,3.7131436112828577,Hip_Hop
318,Big Sean - I Don't Fuck With You ft. E-40 (Official Music Video)-cZaJYDPY-YQ.mp3,98.68421052631581,294,0.4715439233719138,0.2214464694261551,2756.9613544039535,3068.055751674339,5603.748481571462,0.05622638450128881,139.43649723639263,-22.375666644844255,31.197143735309982,-4.908454429146722,22.082379942384943,-3.379114566902964,7.087006972031844,1.9805273489537167,4.278733204910889,-1.1407891562165218,5.825083949281621,Hip_Hop
319,Chance the Rapper ft. 2 Chainz & Lil Wayne - No Problem (Official Video)-DVkkYlQNmbc.mp3,133.92857142857142,403,0.4666978203267966,0.09897787123918532,3905.739286991661,3861.550877386957,8209.91487541479,0.08319955460972682,113.08713610558924,-38.172084267443935,35.661008109433496,-23.348215384407396,18.937968381682765,-14.769287774741475,18.47786205317529,-6.474151032962565,8.634685040966309,-3.694827800717194,1.1174316710364478,Hip_Hop
320,Maître Gims - Sapés comme jamais (Clip officiel) ft. Niska-4bPGxLxogvw.mp3,119.6808510638298,358,0.4803992660587845,0.25169837474823004,2610.131092307165,3167.582800908725,5208.903824217824,0.04807044420515821,145.42660699250024,-30.127714819343694,32.10168291237937,-1.7633772353289938,34.170741381455805,-8.838952060595535,2.613432296888196,4.867783077892859,5.248516281756761,-7.2941701447157685,1.0752178333234659,Hip_Hop
321,Puff Daddy - I'll Be Missing You--fesv7_fXvs.mp3,110.29411764705885,327,0.5168399941360163,0.15374654531478882,2539.8692279769884,2933.1030517868785,5564.403590898317,0.05394379407146243,144.15792086654966,-21.975796593631987,56.32435515858796,-5.5530249209912075,26.01688362360517,3.800231332583965,-0.9056157651299864,15.544821679200199,-8.15283764057843,10.302507786123066,-2.175554954136714,Hip_Hop
322,Young Greatness - Moolah-dAFiZFepEz8.mp3,127.8409090909091,366,0.44969148558679256,0.2535436153411865,3447.7767164420893,3819.3669575771582,7739.035834913488,0.061549882692136765,111.92924237311944,-12.93748382466765,46.56265100584822,-18.39253621878553,35.904154438389455,-6.790106169268517,8.331204725858447,0.5117268938294162,9.85946177534638,-4.906826948936368,10.296823861626537,Hip_Hop
323,"Usher - Yeah! (Official Music Video) ft. Lil Jon, Ludacris-GxBSyx85Kp8.mp3",105.46875,312,0.4166933984685376,0.13180162012577054,4180.089996194674,3972.9782697419014,8552.705227406032,0.09699056367509998,88.33615813430009,-36.37094210518409,36.18819214164439,-32.0006580412989,26.684824084476556,-19.7563179035297,9.42908411252094,-9.348739392031005,10.463257918674518,-5.851180362216482,12.535693710429824,Hip_Hop
324,twenty one pilots - Car Radio [OFFICIAL VIDEO]-92XVwY54h5k.mp3,64.599609375,190,0.4436180755044266,0.12069471180438995,3224.980351022981,3600.1776076083033,6859.5849099174,0.07115455210147381,119.80126998464823,3.244477500961641,32.44832639710095,-7.352915492491343,23.867309909469384,-13.074758506333033,14.386927279460973,-4.986388320454671,-0.4914320261763012,-3.3711276011112257,-0.17263263294266792,Hip_Hop
325,Future - F_ck Up Some Commas (Official Music Video)-wKl6umkwKfU.mp3,140.625,406,0.5430706830474287,0.2332517951726913,2416.4883330513203,3008.1319231869984,4951.352419856601,0.03235109215750178,140.4164798370364,-3.8055118041593032,34.81460238195283,-16.928615360486734,32.82941171049391,5.639091207395346,6.476775495904644,6.548506060872357,5.739432171059812,2.7257887981916453,2.80717926656416,Hip_Hop
326,"Mike WiLL Made-It - 23 ft. Miley Cyrus, Wiz Khalifa, Juicy J (Official Music Video)-bbEoRnaOIbs.mp3",140.625,415,0.6253254790070405,0.11738454550504684,2564.880749439321,3212.6415489771166,5717.61534501659,0.03548233021376511,123.2999155134778,-9.449580935401732,38.50145157454142,-3.1633627885134605,29.5385783587542,-0.09576071358889604,11.179603512114545,4.176122650300298,9.342212506397974,8.471287143497934,7.587148253748604,Hip_Hop
327,"G-Eazy x Bebe Rexha - Me, Myself & I (Official Music Video)-bSfpSOBD30U.mp3",112.5,318,0.4655077909423639,0.11229045689105988,2691.353308050865,3239.213533844725,5837.441577536146,0.0482939841990845,145.9825027616633,-17.965509616328735,42.936198537848384,-8.245049288918072,19.90336268457888,-6.710363992826549,8.258069034881817,-2.6277700071325567,0.19634819438748052,4.699892846271951,-1.9189824520282737,Hip_Hop
328,MACKLEMORE & RYAN LEWIS - CAN'T HOLD US FEAT. RAY DALTON (OFFICIAL MUSIC VIDEO)-2zNSgSzhBfM.mp3,147.65625,323,0.43514931864097023,0.2161755263805389,2920.795391392357,3428.7904763189913,6120.771321866534,0.058940560702076886,127.5726474616872,-19.84613016095522,27.73150349265489,-7.8926278888281,23.33141762175952,-16.115268386025743,6.8346789711790645,-7.8827780862433645,5.563878957875669,-3.4169977876107414,7.052462014451039,Hip_Hop
329,Nicki Minaj - Super Bass-4JipHEz53sU.mp3,126.04801829268291,376,0.4583708522608525,0.1253366619348526,2985.8332148579884,3652.3950613479706,6570.478324772033,0.049357820713606164,127.433485889197,-20.864865453927916,33.127385276941034,-11.101290994525778,16.733088238614627,-13.18007057045618,24.26387211492488,-5.73014041594267,6.972993269765443,4.242281190743896,5.137314114139898,Hip_Hop
330,Yo Gotti - Law (Official Music Video) ft. E-40-i6wkPVjciD4.mp3,144.23076923076925,431,0.4622256569408982,0.15639477968215942,3605.2149774944,3794.8280021108144,7708.7209646835745,0.0691053956061863,114.43639342978999,-22.628613996123853,39.39219280039288,-17.525763007543265,23.026686352004038,-5.663249961355405,12.99607783279992,-0.7055064919587757,9.106825591202613,1.3027760976319762,5.149549461435548,Hip_Hop
331,Yo Gotti - Down In the DM (Official Music Video)-YXSpXO4N-tI.mp3,102.27272727272728,306,0.5154510868634389,0.2287348359823227,3123.1961533633416,3568.6867967128796,6740.08947617919,0.05210492734689797,121.76239951972686,-10.673278154439425,30.884091013734018,-18.374432716451864,28.984761911193385,-0.7543738118340285,7.040211411459803,-6.1392420212712775,1.6985353140491288,-5.322852082218374,1.1440926092803132,Hip_Hop
332,Little Mix - Salute (Official Music Video)-Kjpa0SMOug0.mp3,165.44117647058823,438,0.48534331273260994,0.2359386831521988,3456.9926483152394,3671.572356075951,7357.652879829345,0.06433953219438847,119.38108113109402,-20.95656412173991,37.53060919001021,-15.351822704699966,23.83711258533159,-17.153298960107445,15.952415541717588,-4.146316323767075,2.0250073204138155,-0.018225257858161342,3.8030086852581393,Hip_Hop
333,Jason Derulo - 'Get Ugly' (Official Music Video)-S2lgnitdPdc.mp3,110.29411764705885,333,0.481341256114689,0.2244819849729538,3440.715811859793,3747.046921929101,7276.697954936003,0.06925544458476535,125.29606162114769,-25.880447707213317,34.407726428069054,-12.815206495513781,27.643063032360477,-10.53434567062043,11.557807832912292,-3.1079768337799107,5.977509271723468,-3.2360621024855645,5.94724326998114,Hip_Hop
334,Panic! At The Disco - Emperor's New Clothes [OFFICIAL VIDEO]-7qFF2v8VsaA.mp3,93.75,282,0.4905198525906764,0.1989597380161285,3502.0103404964366,3536.211892196837,7244.492918938137,0.07993412311677826,132.65848386732287,-47.43573895387085,45.77020275607553,-19.456509517747826,24.905684189388506,-12.240579014991589,12.460790198166942,-7.661853414125023,6.473130033795281,-0.9756589834719988,4.5631528568304605,Hip_Hop
335,"50 Cent - P.I.M.P. (Snoop Dogg Remix) ft. Snoop Dogg, G-Unit-UDApZhXTpH8.mp3",114.79591836734693,345,0.5144230972691392,0.0908009111881256,3302.0268439190086,3807.9910550664026,6790.7989711720775,0.06353376397139429,117.59485409319092,-11.62077221864373,25.86497670534057,-2.4135131707080477,31.03963376492176,-5.139051638588933,11.87347288401601,-6.085030806112488,7.514431543019169,-6.0882297292619825,8.208606471247558,Hip_Hop
336,DJ Snake - Middle ft. Bipolar Sunshine-mOKqNxN4jWM.mp3,105.46875,297,0.4137592029510951,0.3035552799701691,2886.133703845061,3282.901263802511,6168.621032525882,0.057586040044101526,131.14386446235758,-9.17920473944764,38.08560681809809,-24.32819885474728,21.41962751848893,-6.596557098706608,6.792691598601196,-7.379281713903737,4.258972623210295,-6.557817470590055,6.334606723919298,Hip_Hop
337,Flo Rida - GDFR ft. Sage The Gemini and Lookas [Official Video]-F8Cg572dafQ.mp3,147.65625,420,0.5276146294143168,0.2975982129573822,2941.5904185498234,3254.3975760066637,6300.44801316394,0.054330264820772065,122.47843340955204,-24.807835339654414,32.785072682015894,-8.998073861772351,31.3445959890752,-9.241256937826355,14.122256828459705,1.9617770815044908,7.9935406565616365,-0.21630705795886065,7.817072687267602,Hip_Hop
338,Kevin Gates - 2 Phones (Official Video)-oiY_iKSpWLM.mp3,122.28260869565216,363,0.5018292070724917,0.254547119140625,2385.186509688068,3105.6442720464997,5539.888376985067,0.03938638126999881,139.12667010305773,5.701526941826197,41.93984124808185,-22.129572444078725,31.320258118902487,0.33798272537155105,4.793721725843284,2.9311208891236533,9.5918249222382,2.083468017966174,-4.349357235153169,Hip_Hop
339,50 Cent - In Da Club (Int'l Version)-5qm8PH4xAss.mp3,122.28260869565216,377,0.4987191467564362,0.06913329660892488,2887.188589165611,3229.1542663065416,5716.009884599431,0.059671724314485065,132.74119019706905,-12.727107017612724,31.01761274990511,-8.09697878970616,20.628301028353754,-2.1109302576753324,9.607316282744227,0.422921510599729,3.1400173329426493,-2.7382062771889486,3.9505579914303857,Hip_Hop
340,"YG - My Nigga (Official Music Video) (Explicit) ft. Jeezy, Rich Homie Quan-MSrTnWDTdwI.mp3",85.22727272727273,256,0.4197703590764533,0.09421946108341216,3364.0055169949433,3545.8033769871204,7072.918364096942,0.07179453023154184,122.34580051055448,-20.880676750469032,39.37749736622832,-20.803566050352877,20.270836185505047,-12.155407996246517,-3.796190457361427,-5.329940212201555,5.855971302631002,-2.5012155033049233,3.666371434156295,Hip_Hop
341,Eminem - Like Toy Soldiers-lexLAjh8fPA.mp3,110.29411764705885,330,0.5233684673265299,0.13250526785850525,2512.0923934841635,2849.835665571161,4850.069532916568,0.05539602282827685,156.4743369559079,-36.743605162575044,41.53807978869509,-0.8280320800907823,27.816276819557448,-6.429128825861068,12.655124353816344,3.1497772101416333,2.9147365936636374,4.975317366576842,1.936826409414236,Hip_Hop
342,"Dr. Dre - The Next Episode ft. Snoop Dogg, Kurupt, Nate Dogg-QZXc39hT8t4.mp3",95.33898305084746,282,0.4832362696752418,0.04616862908005714,3319.9255075862475,3394.8689172697887,6959.479253081299,0.0802896865370941,135.78459394583402,-18.319399806411205,42.26408015121974,-2.083176109323165,23.566421652657,-8.176185705488622,6.301101086287111,-5.710932646177204,10.149425625473805,-3.9245670003982585,0.6925636207453348,Hip_Hop
343,Nicki Minaj - Anaconda-LDZX4ooRsWs.mp3,130.8139534883721,349,0.49654686705472606,0.09836486726999284,3713.878342523582,3486.794297212518,7257.243552233942,0.08971323111408212,108.58153451434792,-42.07124646595769,37.862289048872,-10.515622749940556,18.368052451898624,-7.788793899846139,13.49028284054015,1.1329788014796798,4.476768911696876,5.0467225692171365,1.7813781125005919,Hip_Hop
344,O.T. Genasis - Cut It ft. Young Dolph [Music Video]-qMwcsIY1GYE.mp3,130.8139534883721,375,0.4383616728251984,0.2312361150979996,2868.082014279243,3041.3236154522506,5743.617970786917,0.06095379533064708,133.47085716497745,-31.981205465882912,29.232357229123327,-19.236964703925786,19.17103257947522,-8.725482276301,3.032522410892786,-5.496799117324816,-1.4425536860814985,-1.8052562448499363,-1.319305969383213,Hip_Hop
345,Katy Perry - Dark Horse (Official) ft. Juicy J-0KSOMA3QBU0.mp3,130.8139534883721,352,0.5217284660507627,0.13116095960140228,2496.858415813856,3251.0955188828143,5604.323447499408,0.0377374338465128,144.32631722367256,-23.15198907418188,44.04247336663696,-9.051286138015923,36.076608851186144,-3.6163908810507435,11.872355606207456,2.775655187640772,6.68344709544989,9.603822926509183,1.9593582903636084,Hip_Hop
346,T-Wayne - Nasty Freestyle (Music Video)-hGKK8eGQQEk.mp3,133.92857142857142,320,0.5300769075456718,0.2292831391096115,2525.2315800779847,2915.30097015358,5119.616126687048,0.04335333838593319,106.40925390750465,-19.79058505703382,37.73939304921007,5.241102634869354,18.010934354659693,-3.5554539535356877,0.002274225127860308,10.433021264974096,2.9157889407435107,1.8537731024315525,11.646638215969267,Hip_Hop
347,Drake - Energy-7LnBvuzjpr4.mp3,114.79591836734693,337,0.4320281276660638,0.08519005030393599,2822.4090615490113,3149.401578548316,5628.294625194821,0.056347486484309435,123.364260014232,-3.0696605705260347,45.98554746577477,2.5743394697381707,22.102985387722818,-9.083317138023832,0.4938931452455639,-4.7432161115432185,3.3379533595354856,-1.8151610024469056,0.557654629862006,Hip_Hop
348,"Fat Joe, Remy Ma - All The Way Up ft. French Montana, Infared (Official Music Video)-y2ak_oBeC-I.mp3",117.1875,321,0.4575261367715529,0.19164428114891047,2835.3466612557318,3404.4819702882646,6101.659253525717,0.050063034459069095,130.40763027552987,-21.740301585728982,33.94486129642733,-3.743444310417495,25.018215237026485,-5.9082542381218826,10.580127846953646,2.472708011568725,7.089243712284943,-3.3642819266377533,1.6525485295214757,Hip_Hop
349,Wiz Khalifa - We Dem Boyz [Official Video]-UX6K7waag5Q.mp3,130.8139534883721,385,0.4728952733732072,0.11069571226835252,4097.492400900427,4117.100747876163,8713.647524591135,0.08600193483904657,116.25108391863468,-23.531738380733987,43.95387495504634,-27.581276135907803,27.15122735950065,-15.521891385363093,14.72011946469898,-9.016484113448092,12.971627945743224,-4.73342814236438,2.849453622651076,Hip_Hop
350,"French Montana - Figure it Out ft. Kanye West, Nas (Official Music Video)-CNUd4kZqjyA.mp3",83.95522388059702,251,0.48938929089015,0.2392687499523163,2737.5254274204503,3297.232615977703,5844.811974105238,0.04845164268043376,141.34107131412992,-17.718675803403315,39.57521477769968,-8.687468489242034,24.004674483105262,-7.118065997028188,8.900524559442323,-3.1244164555034524,2.9608705203745287,2.7135517572954266,3.587499028596393,Hip_Hop
351,Eminem - When I'm Gone (Official Music Video)-1wYNFfgrXTI.mp3,148.0263157894737,442,0.4924676260228023,0.07803399860858917,3056.4997366130183,3315.511951543208,5914.893932211425,0.06834241998622304,116.91594176375824,-5.3228985783051606,31.460128819646734,-5.191299065201256,25.514370478221302,-7.4180580499863895,2.9312565810346634,4.892052728069997,3.721626151768816,0.4904172222544058,1.016531591403348,Hip_Hop
352,The Black Eyed Peas - Where Is The Love (Official Music Video)-WpYeekQkAdc.mp3,93.75,280,0.4364923674527556,0.09701135754585266,3791.891309117481,3946.373815376504,7990.820914316189,0.08269865836654124,113.5306897841463,-23.550784280472854,44.886669696984995,-9.641588023186378,23.877631499972978,-14.342553433954752,7.770148128110923,-5.458633777698449,3.579025694360176,-5.723487624574468,0.9728849581317636,Hip_Hop
353,Jason Derulo - 'Wiggle' feat. Snoop Dogg (Official Music Video)-hiP14ED28CA.mp3,82.72058823529412,241,0.4451529033033316,0.20939551293849945,3769.6039000432534,3925.621838133457,7977.743911471913,0.07497032583254326,104.34604264973656,-22.857109483280354,36.994739943281076,-13.919341593466699,24.943539729493274,-9.14957790089516,7.389695695567127,-0.4665130524255384,9.327960730654523,-2.974661909216739,-0.5644808296217881,Hip_Hop
354,Kid Ink - Promise (Official Music Video) ft. Fetty Wap-DE1NciB_gEU.mp3,68.59756097560975,202,0.5069154150031155,0.1914478838443756,2801.0419950922333,3398.373611419646,6083.575602927234,0.0432163626414731,125.86146134513771,-9.45301183340516,41.82891379376293,-7.3521589694473946,20.4745664128494,-4.255268093205622,5.716182430099301,2.7215538668154204,2.863946597691132,-1.2267912255774545,4.755512563979447,Hip_Hop
355,Trey Songz - Na Na [Official Music Video]-v0Gu_Yh_keE.mp3,96.98275862068964,283,0.4807257121453164,0.09521885216236116,2216.0533337901866,2869.768360829361,4866.1977438374015,0.03722166579943411,141.2333509878858,6.993144184244088,28.45361178701572,1.9740994784767392,18.397451466330168,-5.329872620173714,0.7976807942596698,-0.6953011039774661,-1.0858176581611445,-2.4130981100507567,5.832538089599832,Hip_Hop
356,Fetty Wap - Wake Up [Official Video]-LbARTyio_0Q.mp3,119.6808510638298,342,0.4876354072127513,0.24182917177677155,2937.6687249276097,3493.6772082247417,6565.31233334321,0.04467706890517599,131.65387432587715,-14.061342970752756,49.0501623336686,-17.408020653920552,20.294248693109214,-12.241754988002596,4.557707905118941,0.6474367558976851,-1.0896129351947454,-3.595671303503658,5.496299097210647,Hip_Hop
357,iHeart Memphis - Hit The Quan (Prod. by Buck Nasty-QZCN_zaypd4.mp3,160.71428571428572,478,0.581948402955495,0.2997930347919464,2903.5958256057397,3370.8745824069865,6153.536734860158,0.042026010727142085,109.41590951871972,-21.727120523862663,35.91828109192644,-15.055517888264038,29.735768848433885,3.2219614168222517,17.151106976737616,11.08646534387066,12.047087348230322,12.697162280388095,11.95055394018755,Hip_Hop
358,Eminem - Without Me-YVkUvmDQ3HY.mp3,112.5,335,0.5511764133741996,0.13152459263801575,3594.6904584942226,4009.0496305780493,7372.397839387296,0.057946045326943585,113.56189452567995,-9.372969351675096,46.89378074841225,0.8368318293789742,35.77910362629913,-12.177943837597633,18.294521483200548,1.7179950739915566,11.856093459475119,-4.277432104415712,18.0260436764931,Hip_Hop
359,La Materialista - La Chapa Que Vibran-jcAqAJgeYwM.mp3,127.8409090909091,381,0.4988538407305936,0.13742876052856445,3787.799562629512,4194.812935161797,8520.906168523346,0.060079396915367976,113.33528137039707,-23.05911289679161,42.29121798006082,-11.487112126337,32.11310755304045,-11.969169077998641,27.40846687851873,-5.961657296983588,10.415952395081087,1.19559273897929,1.2200840657179015,Hip_Hop
360,Young Thug 'Best Friend'-Tz6OUIjtM6E.mp3,127.8409090909091,380,0.4927036358862082,0.2806144058704376,2409.0732146803825,2959.098555922115,5065.624814825788,0.03822134614245082,141.2968049090159,-11.741720390778534,43.71308819972857,-10.164392625189263,27.760346789192763,1.427493396263836,-0.2592118969912435,3.883473201178387,10.25802315557617,0.7287443410383524,2.9047677331370005,Hip_Hop
361,Desiigner- Panda (OFFICIAL SONG) Prod. By - Menace-lsJLLEwUYZM.mp3,144.23076923076925,420,0.4990761449867461,0.12465687841176988,2637.671489868196,2562.730351575427,5115.6551833965395,0.06451345128622007,131.54863578667428,-40.747850905193204,34.86719314786077,5.114844030450698,14.665885746262994,5.357185071242844,-8.786448124100014,4.134650756491117,-5.743184819563178,2.192913950719406,2.8708386869295843,Hip_Hop
362,iAmDLOW - Do It Like Me Challenge prod by @NunMajorBeats-7hl0aTooA90.mp3,148.0263157894737,345,0.3960418857042508,0.18767258524894714,3166.3902448902595,3202.8448870319776,6260.494683468183,0.07175887170621037,112.21780845216749,-39.48440851354306,27.06266439991268,-20.142486542263892,10.977668397799118,-13.100924369432779,3.0523882731611223,-1.2701544105594176,3.059486821938847,-0.3308332931939711,1.5605273177500718,Hip_Hop
363,Post Malone - White Iverson-SLsTskih7_I.mp3,130.8139534883721,332,0.473787211163855,0.14895915985107422,2124.2477922514004,2597.576867421924,4272.096838705855,0.038507150965128,145.87216710405286,-4.6615496828266165,39.57184558117427,-5.351215000062169,22.541629205212057,-6.587516798720933,0.05479981327174064,-0.2245797804787471,-7.4077571712886545,-4.710438292228665,-6.3134037706933785,Hip_Hop
364,Rae Sremmurd - Look Alive-Uk_2Eo0No_k.mp3,119.6808510638298,358,0.5735769678075191,0.21310485899448395,2706.4658317522235,3473.06004909621,6036.054807863237,0.03599983426908035,139.99660290925618,4.0138472700691645,32.301005032175176,-14.74370553046106,23.529383260363932,-10.672532060210578,11.750570206135745,-1.3421629733759075,4.516530142415442,-5.454187017798572,4.008940400979732,Hip_Hop
365,Iggy Azalea - Fancy ft. Charli XCX (Official Music Video)-O-zpOMYRi0w.mp3,95.33898305084746,279,0.5014853631694007,0.24375690519809726,3199.640966299493,3096.0478618816296,6247.643658153591,0.07510718114852452,124.63233952671743,-40.165134624166534,40.58162151148011,-7.807703932907295,24.962103723638805,-8.58160534463159,12.339068147330927,2.644443022756338,0.19991830207730804,10.052106663163174,6.452103802239424,Hip_Hop
366,Bebe Rexha - 'No Broken Hearts' ft. Nicki Minaj (Official Music Video)-XoiEkEuCWog.mp3,123.046875,364,0.3871604677003383,0.29689455032348633,5366.84288436302,4994.403688919691,11447.865498545738,0.11848690635279605,85.23047719588544,-8.459772439573165,19.845371375080358,-19.487386189706925,25.05904122226289,-21.233562818703362,22.706175141273395,-14.300456403210287,14.194408895644813,-5.415182729596849,13.319194559311144,Hip_Hop
367,Formation - @Beyonce - Choreography by @WilldaBeast_ _ Filmed by @TimMilgram #Formation-K4zwV9YDnxU.mp3,122.28260869565216,364,0.5215784669863034,0.2351278364658356,3508.4607386332937,3777.9597836316248,7752.8780701884325,0.06406914891154597,121.48320641819528,-27.240516255156198,44.89028420265272,-23.669607418209143,24.712741810199546,-13.849420290675845,15.83884247359167,1.731448265943186,7.852538560611756,9.642709733809891,6.723786244366287,Hip_Hop
368,MACKLEMORE & RYAN LEWIS - THRIFT SHOP FEAT. WANZ (OFFICIAL VIDEO)-QK8mJJJvaes.mp3,95.33898305084746,284,0.5033782349995389,0.19965781271457672,3546.404199279496,3621.767224887272,7069.3532975823655,0.06959489206195188,112.9780300568249,-31.057078863293594,35.246324123456795,-14.986082206465506,23.16908706387931,-7.177086028389598,10.3019086811432,-4.744576722604768,6.184734020211217,-0.5205563460520847,3.871268764237607,Hip_Hop
